id_ticket,id_unidade,nome_unidade,data_entrada,data_saida,tipo_cliente,forma_pagamento,valor,estado,dia_semana,mes,ano,turno
25982,10,Liberdade,2025-11-04 07:33:42,2025-11-04 08:41:54.318811,Rotativo,Débito,5.68,SP,Tuesday,11,2025,Manhã
25983,10,Liberdade,2025-11-29 09:16:21,2025-11-29 09:35:05.057473,Mensalista,Dinheiro,200.0,SP,Saturday,11,2025,Manhã
25984,10,Liberdade,2025-11-27 08:06:14,2025-11-27 10:14:15.033663,Convênio,Crédito,14.014454393608686,SP,Thursday,11,2025,Manhã
25985,10,Liberdade,2025-11-21 09:05:10,2025-11-21 12:22:16.154857,Rotativo,Crédito,16.43,SP,Friday,11,2025,Manhã
25986,10,Liberdade,2025-11-19 01:50:24,2025-11-19 02:50:00.862340,Rotativo,Débito,4.97,SP,Wednesday,11,2025,Manhã
25987,10,Liberdade,2025-11-14 05:44:16,2025-11-14 06:00:43.294070,Convênio,PIX,16.919694280834733,SP,Friday,11,2025,Manhã
25988,10,Liberdade,2025-11-16 22:31:38,2025-11-17 00:17:15.871156,Rotativo,Crédito,8.8,SP,Sunday,11,2025,Noite
25989,10,Liberdade,2025-11-28 19:38:45,2025-11-28 19:56:29.416257,Rotativo,Crédito,1.48,SP,Friday,11,2025,Noite
25990,10,Liberdade,2025-11-20 23:26:54,2025-11-21 02:07:23.875608,Rotativo,Dinheiro,13.37,SP,Thursday,11,2025,Noite
25991,10,Liberdade,2025-11-29 12:02:07,2025-11-29 12:27:51.030464,Rotativo,Dinheiro,2.14,SP,Saturday,11,2025,Tarde
25992,10,Liberdade,2025-11-17 06:35:15,2025-11-17 09:15:02.745550,Rotativo,Crédito,13.32,SP,Monday,11,2025,Manhã
25993,10,Liberdade,2025-11-29 10:29:11,2025-11-29 14:12:02.508538,Convênio,PIX,25.200758301515283,SP,Saturday,11,2025,Manhã
25994,10,Liberdade,2025-11-26 16:15:18,2025-11-26 16:39:48.202974,Rotativo,Débito,2.04,SP,Wednesday,11,2025,Tarde
25995,10,Liberdade,2025-11-16 06:52:45,2025-11-16 10:04:58.576475,Convênio,PIX,19.675289374131886,SP,Sunday,11,2025,Manhã
25996,10,Liberdade,2025-11-07 20:34:11,2025-11-08 01:07:52.666361,Convênio,PIX,20.54986419791584,SP,Friday,11,2025,Noite
25997,10,Liberdade,2025-11-03 04:47:28,2025-11-03 05:26:20.735671,Mensalista,Dinheiro,200.0,SP,Monday,11,2025,Manhã
25998,10,Liberdade,2025-11-20 21:58:44,2025-11-20 22:49:23.393572,Mensalista,PIX,200.0,SP,Thursday,11,2025,Noite
25999,10,Liberdade,2025-11-28 01:34:48,2025-11-28 02:24:20.416866,Convênio,PIX,12.35768485106981,SP,Friday,11,2025,Manhã
26000,10,Liberdade,2025-11-08 16:22:52,2025-11-08 19:28:19.139977,Mensalista,PIX,200.0,SP,Saturday,11,2025,Tarde
26001,11,Savassi,2025-11-30 04:04:29,2025-11-30 05:07:48.506568,Mensalista,Dinheiro,200.0,MG,Sunday,11,2025,Manhã
26002,11,Savassi,2025-11-23 21:51:50,2025-11-24 00:23:00.139476,Mensalista,Débito,200.0,MG,Sunday,11,2025,Noite
26003,11,Savassi,2025-11-04 05:23:23,2025-11-04 05:23:36.061072,Mensalista,Dinheiro,200.0,MG,Tuesday,11,2025,Manhã
26004,11,Savassi,2025-11-15 12:37:14,2025-11-15 13:05:29.471093,Mensalista,Crédito,200.0,MG,Saturday,11,2025,Tarde
26005,11,Savassi,2025-11-20 08:49:34,2025-11-20 09:38:06.577931,Convênio,Crédito,12.226782563514213,MG,Thursday,11,2025,Manhã
26006,11,Savassi,2025-11-19 13:12:10,2025-11-19 17:21:18.479855,Convênio,Crédito,24.67569721988709,MG,Wednesday,11,2025,Tarde
26007,11,Savassi,2025-11-11 16:49:09,2025-11-11 17:40:52.973839,Rotativo,PIX,4.31,MG,Tuesday,11,2025,Tarde
26008,11,Savassi,2025-11-22 03:11:13,2025-11-22 08:55:14.729079,Rotativo,PIX,28.67,MG,Saturday,11,2025,Manhã
26009,11,Savassi,2025-11-10 06:34:52,2025-11-10 07:37:04.271963,Convênio,Crédito,21.11260705508005,MG,Monday,11,2025,Manhã
26010,11,Savassi,2025-11-03 03:15:40,2025-11-03 08:58:48.030403,Convênio,Dinheiro,17.574195491305854,MG,Monday,11,2025,Manhã
26011,11,Savassi,2025-11-14 06:48:26,2025-11-14 08:57:08.744622,Rotativo,PIX,10.73,MG,Friday,11,2025,Manhã
26012,11,Savassi,2025-11-06 01:13:23,2025-11-06 07:08:30.480412,Rotativo,Débito,29.59,MG,Thursday,11,2025,Manhã
26013,11,Savassi,2025-11-27 14:15:27,2025-11-27 17:40:32.832362,Rotativo,PIX,17.09,MG,Thursday,11,2025,Tarde
26014,11,Savassi,2025-11-28 23:47:28,2025-11-29 07:37:45.887695,Mensalista,Dinheiro,200.0,MG,Friday,11,2025,Noite
26015,11,Savassi,2025-11-24 11:50:24,2025-11-24 11:56:24.962920,Mensalista,Dinheiro,200.0,MG,Monday,11,2025,Manhã
26016,11,Savassi,2025-11-20 03:14:04,2025-11-20 07:44:33.073877,Convênio,Dinheiro,19.356987752132056,MG,Thursday,11,2025,Manhã
26017,11,Savassi,2025-11-02 00:08:25,2025-11-02 06:42:40.879228,Mensalista,Dinheiro,200.0,MG,Sunday,11,2025,Manhã
26018,11,Savassi,2025-11-23 10:03:09,2025-11-23 11:28:07.130222,Mensalista,PIX,200.0,MG,Sunday,11,2025,Manhã
26019,11,Savassi,2025-11-27 09:09:15,2025-11-27 10:00:43.224286,Rotativo,Débito,4.29,MG,Thursday,11,2025,Manhã
26020,11,Savassi,2025-11-07 14:20:25,2025-11-07 20:00:14.164246,Mensalista,Dinheiro,200.0,MG,Friday,11,2025,Tarde
26021,11,Savassi,2025-11-09 07:50:57,2025-11-09 10:26:05.346839,Mensalista,PIX,200.0,MG,Sunday,11,2025,Manhã
26022,11,Savassi,2025-11-13 09:43:22,2025-11-13 10:10:22.707807,Mensalista,Dinheiro,200.0,MG,Thursday,11,2025,Manhã
26023,11,Savassi,2025-11-10 09:08:16,2025-11-10 09:48:43.513420,Rotativo,Débito,3.37,MG,Monday,11,2025,Manhã
26024,11,Savassi,2025-11-07 05:50:19,2025-11-07 07:08:02.290152,Rotativo,Débito,6.48,MG,Friday,11,2025,Manhã
26025,11,Savassi,2025-11-24 20:30:49,2025-11-24 21:17:55.315448,Rotativo,Débito,3.93,MG,Monday,11,2025,Noite
26026,11,Savassi,2025-11-26 15:14:00,2025-11-26 22:54:40.151492,Convênio,PIX,19.638093447701362,MG,Wednesday,11,2025,Tarde
26027,11,Savassi,2025-11-19 03:22:57,2025-11-19 04:31:06.638306,Mensalista,Crédito,200.0,MG,Wednesday,11,2025,Manhã
26028,11,Savassi,2025-11-09 05:21:54,2025-11-09 09:09:13.114482,Mensalista,Crédito,200.0,MG,Sunday,11,2025,Manhã
26029,11,Savassi,2025-11-06 00:16:17,2025-11-06 00:47:25.134944,Rotativo,Dinheiro,2.59,MG,Thursday,11,2025,Manhã
26030,11,Savassi,2025-11-21 02:03:09,2025-11-21 02:26:11.330111,Mensalista,Débito,200.0,MG,Friday,11,2025,Manhã
26031,11,Savassi,2025-11-15 22:54:37,2025-11-16 01:08:48.066802,Mensalista,PIX,200.0,MG,Saturday,11,2025,Noite
26032,11,Savassi,2025-11-05 06:00:46,2025-11-05 08:34:55.902592,Rotativo,Débito,12.85,MG,Wednesday,11,2025,Manhã
26033,11,Savassi,2025-11-30 16:04:19,2025-11-30 16:18:58.780328,Rotativo,Crédito,1.22,MG,Sunday,11,2025,Tarde
26034,11,Savassi,2025-11-13 18:12:45,2025-11-13 19:29:50.959801,Rotativo,Crédito,6.42,MG,Thursday,11,2025,Noite
26035,11,Savassi,2025-11-08 11:37:10,2025-11-08 11:37:34.380608,Rotativo,PIX,0.03,MG,Saturday,11,2025,Manhã
26036,11,Savassi,2025-11-06 16:48:51,2025-11-06 20:13:09.973596,Rotativo,PIX,17.03,MG,Thursday,11,2025,Tarde
26037,11,Savassi,2025-11-17 01:42:34,2025-11-17 03:13:06.014787,Rotativo,Dinheiro,7.54,MG,Monday,11,2025,Manhã
26038,11,Savassi,2025-11-28 22:50:08,2025-11-29 01:32:57.740130,Rotativo,Dinheiro,13.57,MG,Friday,11,2025,Noite
26039,11,Savassi,2025-11-17 16:14:23,2025-11-17 19:27:34.107296,Rotativo,Crédito,16.1,MG,Monday,11,2025,Tarde
26040,11,Savassi,2025-11-30 19:51:22,2025-11-30 19:56:19.512322,Rotativo,PIX,0.41,MG,Sunday,11,2025,Noite
26041,11,Savassi,2025-11-11 17:33:49,2025-11-11 18:40:17.825661,Rotativo,Débito,5.54,MG,Tuesday,11,2025,Tarde
26042,11,Savassi,2025-11-04 02:03:09,2025-11-04 02:57:37.611998,Convênio,Dinheiro,19.30209823042938,MG,Tuesday,11,2025,Manhã
26043,11,Savassi,2025-11-20 07:56:52,2025-11-20 09:31:54.051400,Convênio,PIX,22.894173893172958,MG,Thursday,11,2025,Manhã
26044,11,Savassi,2025-11-07 19:40:32,2025-11-07 21:11:10.855035,Mensalista,Dinheiro,200.0,MG,Friday,11,2025,Noite
26045,11,Savassi,2025-11-25 13:32:56,2025-11-25 13:35:26.408246,Mensalista,Dinheiro,200.0,MG,Tuesday,11,2025,Tarde
26046,11,Savassi,2025-11-07 01:26:16,2025-11-07 02:11:39.197413,Rotativo,PIX,3.78,MG,Friday,11,2025,Manhã
26047,11,Savassi,2025-11-01 01:35:14,2025-11-01 03:08:07.285357,Rotativo,Débito,7.74,MG,Saturday,11,2025,Manhã
26048,11,Savassi,2025-11-19 01:34:46,2025-11-19 02:50:27.873372,Mensalista,PIX,200.0,MG,Wednesday,11,2025,Manhã
26049,11,Savassi,2025-11-29 02:11:03,2025-11-29 03:33:58.566819,Convênio,Débito,27.798530950867118,MG,Saturday,11,2025,Manhã
26050,11,Savassi,2025-11-22 15:24:02,2025-11-22 20:47:34.668242,Mensalista,PIX,200.0,MG,Saturday,11,2025,Tarde
26051,12,Pampulha,2025-11-07 23:05:17,2025-11-07 23:43:23.091481,Mensalista,Débito,200.0,MG,Friday,11,2025,Noite
26052,12,Pampulha,2025-11-05 12:27:20,2025-11-05 13:54:54.817970,Mensalista,Débito,200.0,MG,Wednesday,11,2025,Tarde
26053,12,Pampulha,2025-11-17 15:26:31,2025-11-17 15:37:48.414593,Mensalista,Débito,200.0,MG,Monday,11,2025,Tarde
26054,12,Pampulha,2025-11-21 17:19:29,2025-11-21 17:42:49.714181,Rotativo,Dinheiro,1.95,MG,Friday,11,2025,Tarde
26055,12,Pampulha,2025-11-30 16:14:10,2025-11-30 16:16:30.901685,Rotativo,Crédito,0.2,MG,Sunday,11,2025,Tarde
26056,12,Pampulha,2025-11-29 12:02:26,2025-11-29 15:35:07.830233,Mensalista,Débito,200.0,MG,Saturday,11,2025,Tarde
26057,12,Pampulha,2025-11-10 14:39:14,2025-11-10 18:12:05.161557,Rotativo,PIX,17.74,MG,Monday,11,2025,Tarde
26058,12,Pampulha,2025-11-12 20:04:49,2025-11-13 00:02:42.977434,Rotativo,Débito,19.82,MG,Wednesday,11,2025,Noite
26059,12,Pampulha,2025-11-14 04:23:26,2025-11-14 05:48:05.351136,Rotativo,Crédito,7.05,MG,Friday,11,2025,Manhã
26060,12,Pampulha,2025-11-16 06:01:58,2025-11-16 07:37:54.095913,Rotativo,Dinheiro,7.99,MG,Sunday,11,2025,Manhã
26061,12,Pampulha,2025-11-18 23:57:34,2025-11-19 00:34:25.061436,Mensalista,Dinheiro,200.0,MG,Tuesday,11,2025,Noite
26062,12,Pampulha,2025-11-10 16:50:23,2025-11-10 17:05:39.216347,Mensalista,PIX,200.0,MG,Monday,11,2025,Tarde
26063,12,Pampulha,2025-11-21 01:00:45,2025-11-21 04:49:43.082533,Convênio,Dinheiro,20.152129556030665,MG,Friday,11,2025,Manhã
26064,12,Pampulha,2025-11-08 10:31:58,2025-11-08 11:35:10.790664,Rotativo,PIX,5.27,MG,Saturday,11,2025,Manhã
26065,12,Pampulha,2025-11-09 15:20:01,2025-11-09 19:00:16.604816,Rotativo,Débito,18.36,MG,Sunday,11,2025,Tarde
26066,12,Pampulha,2025-11-21 07:53:09,2025-11-21 08:21:53.821916,Mensalista,PIX,200.0,MG,Friday,11,2025,Manhã
26067,12,Pampulha,2025-11-08 06:41:32,2025-11-08 08:19:29.773719,Rotativo,Crédito,8.16,MG,Saturday,11,2025,Manhã
26068,12,Pampulha,2025-11-23 10:27:03,2025-11-23 11:00:54.857366,Rotativo,Crédito,2.82,MG,Sunday,11,2025,Manhã
26069,12,Pampulha,2025-11-27 13:46:56,2025-11-27 13:55:36.420909,Mensalista,Débito,200.0,MG,Thursday,11,2025,Tarde
26070,12,Pampulha,2025-11-12 23:36:41,2025-11-13 00:04:30.900056,Rotativo,Dinheiro,2.32,MG,Wednesday,11,2025,Noite
26071,12,Pampulha,2025-11-26 15:02:27,2025-11-26 15:51:24.875820,Mensalista,PIX,200.0,MG,Wednesday,11,2025,Tarde
26072,12,Pampulha,2025-11-28 19:14:13,2025-11-28 21:04:22.718375,Convênio,PIX,19.978934448856872,MG,Friday,11,2025,Noite
26073,12,Pampulha,2025-11-10 02:22:07,2025-11-10 07:43:20.643561,Mensalista,Débito,200.0,MG,Monday,11,2025,Manhã
26074,12,Pampulha,2025-11-11 10:48:07,2025-11-11 10:49:56.837458,Convênio,Crédito,22.228469065561423,MG,Tuesday,11,2025,Manhã
26075,12,Pampulha,2025-11-24 14:57:26,2025-11-24 17:13:16.975497,Convênio,Dinheiro,21.746767951485396,MG,Monday,11,2025,Tarde
26076,12,Pampulha,2025-11-24 07:18:25,2025-11-24 09:53:25.335929,Rotativo,Dinheiro,12.92,MG,Monday,11,2025,Manhã
26077,12,Pampulha,2025-11-11 04:24:31,2025-11-11 07:28:36.349535,Convênio,PIX,16.16996074630993,MG,Tuesday,11,2025,Manhã
26078,12,Pampulha,2025-11-15 11:22:54,2025-11-15 14:40:26.646024,Rotativo,Débito,16.46,MG,Saturday,11,2025,Manhã
26079,12,Pampulha,2025-11-16 07:25:40,2025-11-16 07:44:09.106729,Mensalista,PIX,200.0,MG,Sunday,11,2025,Manhã
26080,12,Pampulha,2025-11-11 02:28:30,2025-11-11 02:32:21.455563,Convênio,Débito,14.835107662275956,MG,Tuesday,11,2025,Manhã
26081,12,Pampulha,2025-11-27 18:44:19,2025-11-27 20:04:24.419788,Mensalista,Crédito,200.0,MG,Thursday,11,2025,Noite
26082,12,Pampulha,2025-11-12 03:56:25,2025-11-12 05:27:07.827886,Rotativo,Dinheiro,7.56,MG,Wednesday,11,2025,Manhã
26083,12,Pampulha,2025-11-26 18:11:36,2025-11-26 19:59:38.697655,Convênio,PIX,26.173607539622132,MG,Wednesday,11,2025,Noite
26084,12,Pampulha,2025-11-13 20:42:44,2025-11-13 23:42:33.843199,Rotativo,Crédito,14.99,MG,Thursday,11,2025,Noite
26085,12,Pampulha,2025-11-22 14:04:33,2025-11-22 17:54:08.125382,Rotativo,Débito,19.13,MG,Saturday,11,2025,Tarde
26086,12,Pampulha,2025-11-12 20:37:08,2025-11-12 22:33:50.400149,Mensalista,Débito,200.0,MG,Wednesday,11,2025,Noite
26087,12,Pampulha,2025-11-12 21:06:50,2025-11-12 21:07:34.966101,Rotativo,Crédito,0.06,MG,Wednesday,11,2025,Noite
26088,12,Pampulha,2025-11-14 11:54:47,2025-11-14 12:42:22.038492,Rotativo,Débito,3.97,MG,Friday,11,2025,Manhã
26089,12,Pampulha,2025-11-26 14:59:40,2025-11-26 15:40:04.987192,Convênio,Dinheiro,13.699828478035219,MG,Wednesday,11,2025,Tarde
26090,12,Pampulha,2025-11-01 01:31:15,2025-11-01 02:55:07.810028,Convênio,Débito,10.222918164416313,MG,Saturday,11,2025,Manhã
26091,12,Pampulha,2025-11-26 23:19:20,2025-11-27 00:06:12.020451,Convênio,PIX,10.642491961986957,MG,Wednesday,11,2025,Noite
26092,12,Pampulha,2025-11-30 08:19:31,2025-11-30 15:48:05.457256,Convênio,Dinheiro,24.678719336614712,MG,Sunday,11,2025,Manhã
26093,12,Pampulha,2025-11-23 07:58:15,2025-11-23 08:40:39.999442,Rotativo,Débito,3.53,MG,Sunday,11,2025,Manhã
26094,12,Pampulha,2025-11-15 11:27:38,2025-11-15 12:07:46.819033,Rotativo,Crédito,3.35,MG,Saturday,11,2025,Manhã
26095,12,Pampulha,2025-11-05 06:38:19,2025-11-05 06:50:14.834535,Convênio,Dinheiro,14.439735211971001,MG,Wednesday,11,2025,Manhã
26096,12,Pampulha,2025-11-19 14:23:14,2025-11-19 15:34:22.942987,Rotativo,PIX,5.93,MG,Wednesday,11,2025,Tarde
26097,12,Pampulha,2025-11-24 09:54:17,2025-11-24 12:24:21.069654,Mensalista,Débito,200.0,MG,Monday,11,2025,Manhã
26098,12,Pampulha,2025-11-17 09:19:52,2025-11-17 10:08:36.430241,Rotativo,PIX,4.06,MG,Monday,11,2025,Manhã
26099,12,Pampulha,2025-11-21 05:05:07,2025-11-21 05:28:28.806340,Mensalista,PIX,200.0,MG,Friday,11,2025,Manhã
26100,12,Pampulha,2025-11-03 00:19:00,2025-11-03 02:08:36.244640,Mensalista,Crédito,200.0,MG,Monday,11,2025,Manhã
26101,13,Centro Belo Horizonte,2025-11-19 05:48:59,2025-11-19 07:04:05.438411,Mensalista,Débito,200.0,MG,Wednesday,11,2025,Manhã
26102,13,Centro Belo Horizonte,2025-11-06 04:39:21,2025-11-06 06:01:24.569425,Convênio,PIX,19.077105490796143,MG,Thursday,11,2025,Manhã
26103,13,Centro Belo Horizonte,2025-11-11 03:22:14,2025-11-11 05:50:58.448987,Rotativo,Débito,12.4,MG,Tuesday,11,2025,Manhã
26104,13,Centro Belo Horizonte,2025-11-24 09:40:08,2025-11-24 10:25:13.268258,Convênio,PIX,13.676527875457099,MG,Monday,11,2025,Manhã
26105,13,Centro Belo Horizonte,2025-11-11 12:51:25,2025-11-11 12:56:44.756481,Convênio,Crédito,27.754721383701884,MG,Tuesday,11,2025,Tarde
26106,13,Centro Belo Horizonte,2025-11-16 21:24:13,2025-11-17 05:51:26.966965,Rotativo,PIX,42.27,MG,Sunday,11,2025,Noite
26107,13,Centro Belo Horizonte,2025-11-21 13:24:29,2025-11-21 13:55:54.739996,Convênio,Dinheiro,20.677331949751544,MG,Friday,11,2025,Tarde
26108,13,Centro Belo Horizonte,2025-11-27 07:12:27,2025-11-27 08:03:16.243344,Rotativo,PIX,4.24,MG,Thursday,11,2025,Manhã
26109,13,Centro Belo Horizonte,2025-11-15 23:20:39,2025-11-16 07:04:36.696245,Rotativo,Débito,38.66,MG,Saturday,11,2025,Noite
26110,13,Centro Belo Horizonte,2025-11-05 08:22:07,2025-11-05 14:27:37.073107,Rotativo,Crédito,30.46,MG,Wednesday,11,2025,Manhã
26111,13,Centro Belo Horizonte,2025-11-16 14:26:09,2025-11-16 14:42:05.742370,Mensalista,Dinheiro,200.0,MG,Sunday,11,2025,Tarde
26112,13,Centro Belo Horizonte,2025-11-14 01:38:27,2025-11-14 01:50:25.327738,Convênio,Crédito,28.03787495191236,MG,Friday,11,2025,Manhã
26113,13,Centro Belo Horizonte,2025-11-09 02:33:06,2025-11-09 05:58:26.474621,Mensalista,Débito,200.0,MG,Sunday,11,2025,Manhã
26114,13,Centro Belo Horizonte,2025-11-10 05:14:24,2025-11-10 05:25:20.338718,Rotativo,Débito,0.91,MG,Monday,11,2025,Manhã
26115,13,Centro Belo Horizonte,2025-11-30 15:38:34,2025-11-30 15:59:16.397706,Rotativo,Débito,1.73,MG,Sunday,11,2025,Tarde
26116,13,Centro Belo Horizonte,2025-11-10 07:47:29,2025-11-10 12:07:08.002327,Rotativo,Crédito,21.64,MG,Monday,11,2025,Manhã
26117,13,Centro Belo Horizonte,2025-11-02 06:43:53,2025-11-02 07:42:23.520276,Rotativo,Dinheiro,4.88,MG,Sunday,11,2025,Manhã
26118,13,Centro Belo Horizonte,2025-11-20 17:10:48,2025-11-20 18:09:43.207178,Convênio,PIX,17.768193983296147,MG,Thursday,11,2025,Tarde
26119,13,Centro Belo Horizonte,2025-11-02 19:50:50,2025-11-02 20:55:56.683941,Rotativo,Débito,5.43,MG,Sunday,11,2025,Noite
26120,13,Centro Belo Horizonte,2025-11-03 08:02:04,2025-11-03 08:41:53.949294,Rotativo,Crédito,3.32,MG,Monday,11,2025,Manhã
26121,13,Centro Belo Horizonte,2025-11-26 17:43:11,2025-11-26 18:10:31.100950,Rotativo,PIX,2.28,MG,Wednesday,11,2025,Tarde
26122,13,Centro Belo Horizonte,2025-11-05 06:30:53,2025-11-05 07:30:58.472516,Rotativo,Dinheiro,5.01,MG,Wednesday,11,2025,Manhã
26123,13,Centro Belo Horizonte,2025-11-19 20:22:23,2025-11-19 22:17:05.359082,Mensalista,PIX,200.0,MG,Wednesday,11,2025,Noite
26124,13,Centro Belo Horizonte,2025-11-05 04:26:12,2025-11-05 05:47:14.004039,Rotativo,PIX,6.75,MG,Wednesday,11,2025,Manhã
26125,13,Centro Belo Horizonte,2025-11-01 22:34:15,2025-11-01 23:10:46.896065,Rotativo,PIX,3.04,MG,Saturday,11,2025,Noite
26126,13,Centro Belo Horizonte,2025-11-25 07:17:35,2025-11-25 07:22:21.242199,Rotativo,Crédito,0.4,MG,Tuesday,11,2025,Manhã
26127,13,Centro Belo Horizonte,2025-11-12 23:14:32,2025-11-13 03:24:48.213871,Mensalista,PIX,200.0,MG,Wednesday,11,2025,Noite
26128,13,Centro Belo Horizonte,2025-11-25 05:24:37,2025-11-25 05:54:51.014374,Mensalista,Débito,200.0,MG,Tuesday,11,2025,Manhã
26129,13,Centro Belo Horizonte,2025-11-10 06:55:28,2025-11-10 09:35:41.014122,Convênio,Crédito,16.89594434514438,MG,Monday,11,2025,Manhã
26130,13,Centro Belo Horizonte,2025-11-20 05:33:51,2025-11-20 07:26:58.717174,Mensalista,Crédito,200.0,MG,Thursday,11,2025,Manhã
26131,13,Centro Belo Horizonte,2025-11-06 22:06:47,2025-11-06 23:06:02.476729,Rotativo,Crédito,4.94,MG,Thursday,11,2025,Noite
26132,13,Centro Belo Horizonte,2025-11-21 13:26:42,2025-11-21 16:29:29.532969,Convênio,Crédito,13.204282703910483,MG,Friday,11,2025,Tarde
26133,13,Centro Belo Horizonte,2025-11-02 03:09:56,2025-11-02 03:35:37.535882,Rotativo,Débito,2.14,MG,Sunday,11,2025,Manhã
26134,13,Centro Belo Horizonte,2025-11-23 11:07:37,2025-11-23 14:40:01.749052,Mensalista,Dinheiro,200.0,MG,Sunday,11,2025,Manhã
26135,13,Centro Belo Horizonte,2025-11-19 14:20:58,2025-11-19 17:30:07.788803,Rotativo,PIX,15.76,MG,Wednesday,11,2025,Tarde
26136,13,Centro Belo Horizonte,2025-11-29 04:50:43,2025-11-29 06:24:09.183842,Rotativo,Crédito,7.79,MG,Saturday,11,2025,Manhã
26137,13,Centro Belo Horizonte,2025-11-18 09:28:38,2025-11-18 09:40:11.269492,Rotativo,Dinheiro,0.96,MG,Tuesday,11,2025,Manhã
26138,13,Centro Belo Horizonte,2025-11-01 16:46:46,2025-11-01 19:09:00.420635,Convênio,Débito,14.45623012843937,MG,Saturday,11,2025,Tarde
26139,13,Centro Belo Horizonte,2025-11-26 15:44:50,2025-11-26 19:09:43.298208,Rotativo,Dinheiro,17.07,MG,Wednesday,11,2025,Tarde
26140,13,Centro Belo Horizonte,2025-11-22 23:32:06,2025-11-23 02:51:06.895002,Mensalista,Débito,200.0,MG,Saturday,11,2025,Noite
26141,13,Centro Belo Horizonte,2025-11-22 21:32:28,2025-11-22 23:50:35.478559,Convênio,Dinheiro,19.923113511884274,MG,Saturday,11,2025,Noite
26142,13,Centro Belo Horizonte,2025-11-26 11:57:26,2025-11-26 12:42:17.442373,Rotativo,PIX,3.74,MG,Wednesday,11,2025,Manhã
26143,13,Centro Belo Horizonte,2025-11-07 21:58:16,2025-11-07 22:15:56.353991,Mensalista,Crédito,200.0,MG,Friday,11,2025,Noite
26144,13,Centro Belo Horizonte,2025-11-02 19:52:15,2025-11-02 22:56:09.193229,Mensalista,PIX,200.0,MG,Sunday,11,2025,Noite
26145,13,Centro Belo Horizonte,2025-11-15 19:36:21,2025-11-15 20:09:53.059441,Rotativo,Dinheiro,2.79,MG,Saturday,11,2025,Noite
26146,13,Centro Belo Horizonte,2025-11-30 07:44:02,2025-11-30 08:00:37.637442,Rotativo,Débito,1.38,MG,Sunday,11,2025,Manhã
26147,13,Centro Belo Horizonte,2025-11-22 23:53:38,2025-11-23 01:43:42.276978,Convênio,Débito,19.01702438325053,MG,Saturday,11,2025,Noite
26148,13,Centro Belo Horizonte,2025-11-10 18:09:42,2025-11-10 19:18:45.922291,Convênio,PIX,14.407195256547496,MG,Monday,11,2025,Noite
26149,13,Centro Belo Horizonte,2025-11-13 16:40:18,2025-11-13 19:06:00.820114,Mensalista,Dinheiro,200.0,MG,Thursday,11,2025,Tarde
26150,13,Centro Belo Horizonte,2025-11-22 22:42:29,2025-11-22 22:57:03.500644,Rotativo,Dinheiro,1.21,MG,Saturday,11,2025,Noite
26151,14,Lourdes,2025-11-01 01:49:52,2025-11-01 03:17:26.697794,Convênio,Débito,10.747525644186961,MG,Saturday,11,2025,Manhã
26152,14,Lourdes,2025-11-15 18:24:53,2025-11-15 19:15:55.407847,Convênio,Débito,29.96615273732519,MG,Saturday,11,2025,Noite
26153,14,Lourdes,2025-11-05 11:18:44,2025-11-05 12:56:35.101314,Rotativo,PIX,8.15,MG,Wednesday,11,2025,Manhã
26154,14,Lourdes,2025-11-10 14:32:09,2025-11-10 15:54:32.401686,Convênio,PIX,15.624411235449816,MG,Monday,11,2025,Tarde
26155,14,Lourdes,2025-11-14 14:16:37,2025-11-14 15:36:43.306522,Rotativo,Débito,6.68,MG,Friday,11,2025,Tarde
26156,14,Lourdes,2025-11-13 22:07:14,2025-11-14 03:08:55.651418,Convênio,Débito,28.429454040979653,MG,Thursday,11,2025,Noite
26157,14,Lourdes,2025-11-10 20:27:43,2025-11-10 21:55:09.036195,Mensalista,Crédito,200.0,MG,Monday,11,2025,Noite
26158,14,Lourdes,2025-11-08 15:42:28,2025-11-08 16:47:05.098288,Rotativo,Débito,5.38,MG,Saturday,11,2025,Tarde
26159,14,Lourdes,2025-11-30 00:10:38,2025-11-30 02:55:57.847031,Rotativo,Débito,13.78,MG,Sunday,11,2025,Manhã
26160,14,Lourdes,2025-11-22 20:34:24,2025-11-22 21:15:25.862380,Convênio,Dinheiro,22.892913217755396,MG,Saturday,11,2025,Noite
26161,14,Lourdes,2025-11-21 11:15:40,2025-11-21 15:01:03.620706,Mensalista,Dinheiro,200.0,MG,Friday,11,2025,Manhã
26162,14,Lourdes,2025-11-07 18:51:40,2025-11-08 03:05:09.473709,Mensalista,Dinheiro,200.0,MG,Friday,11,2025,Noite
26163,14,Lourdes,2025-11-14 18:24:24,2025-11-15 00:54:54.355019,Rotativo,Dinheiro,32.54,MG,Friday,11,2025,Noite
26164,14,Lourdes,2025-11-06 12:57:39,2025-11-06 19:36:40.110591,Rotativo,Dinheiro,33.25,MG,Thursday,11,2025,Tarde
26165,14,Lourdes,2025-11-29 00:35:49,2025-11-29 04:29:27.425064,Convênio,Crédito,12.294059368844527,MG,Saturday,11,2025,Manhã
26166,14,Lourdes,2025-11-17 11:54:17,2025-11-17 13:47:54.501855,Rotativo,Dinheiro,9.47,MG,Monday,11,2025,Manhã
26167,14,Lourdes,2025-11-11 21:05:27,2025-11-11 23:56:52.265753,Rotativo,PIX,14.29,MG,Tuesday,11,2025,Noite
